order_id,business_id,rider_id,flour_id,order_date,total_amount,quantity_bags,price_per_bag,payment_method,order_status
ORD-400614,BIZ-1037,2,2,2025-10-17,20000.0,2,10000.0,POS,Pending
ORD-952657,BIZ-1010,4,4,2025-10-01,160000.0,16,10000.0,Bank Transfer,Pending
ORD-551488,BIZ-1008,4,1,2025-10-21,90000.0,9,10000.0,POS,Pending
ORD-287974,BIZ-1035,3,4,2025-10-25,280000.0,28,10000.0,POS,Delivered
ORD-200992,BIZ-1034,1,3,2025-10-04,40000.0,4,10000.0,Cash,Cancelled
ORD-352674,BIZ-1020,3,5,2025-10-16,370500.0,39,9500.0,POS,Cancelled
ORD-652029,BIZ-1015,4,5,2025-10-06,250000.0,25,10000.0,Bank Transfer,Cancelled
ORD-471658,BIZ-1061,2,2,2025-10-08,29400.0,3,9800.0,POS,Pending
ORD-516176,BIZ-1033,1,4,2025-10-09,231000.0,22,10500.0,Cash,Cancelled
ORD-525750,BIZ-1004,1,5,2025-10-03,357000.0,34,10500.0,Bank Transfer,Pending
ORD-355021,BIZ-1025,4,5,2025-10-14,29400.0,3,9800.0,POS,Pending
ORD-336828,BIZ-1002,2,5,2025-10-30,280000.0,28,10000.0,POS,Pending
ORD-968286,BIZ-1041,2,3,2025-10-09,274400.0,28,9800.0,Bank Transfer,Cancelled
ORD-785491,BIZ-1025,1,2,2025-10-26,275500.0,29,9500.0,Bank Transfer,Delivered
ORD-781463,BIZ-1031,4,5,2025-10-30,114000.0,12,9500.0,Bank Transfer,Cancelled
ORD-198042,BIZ-1011,3,3,2025-10-23,315000.0,30,10500.0,Bank Transfer,Pending
ORD-495490,BIZ-1035,4,3,2025-10-13,241500.0,23,10500.0,Bank Transfer,Cancelled
ORD-158840,BIZ-1057,2,4,2025-10-17,95000.0,10,9500.0,Bank Transfer,Pending
ORD-836986,BIZ-1007,2,2,2025-10-20,117600.0,12,9800.0,POS,Delivered
ORD-624139,BIZ-1036,4,4,2025-10-06,333200.0,34,9800.0,Bank Transfer,Pending
ORD-776234,BIZ-1054,3,5,2025-10-26,70000.0,7,10000.0,POS,Cancelled
ORD-693343,BIZ-1043,2,4,2025-10-24,84000.0,8,10500.0,Cash,Delivered
ORD-199994,BIZ-1023,4,3,2025-10-30,19000.0,2,9500.0,Cash,Cancelled
ORD-144618,BIZ-1044,2,4,2025-10-27,171000.0,18,9500.0,POS,Cancelled
ORD-825916,BIZ-1006,1,2,2025-10-07,290000.0,29,10000.0,Bank Transfer,Cancelled
ORD-598598,BIZ-1015,3,4,2025-10-27,190000.0,19,10000.0,POS,Cancelled
ORD-177959,BIZ-1018,4,5,2025-10-09,237500.0,25,9500.0,Bank Transfer,Delivered
ORD-393992,BIZ-1039,3,2,2025-10-21,247000.0,26,9500.0,Bank Transfer,Pending
ORD-690882,BIZ-1012,1,4,2025-10-27,260000.0,26,10000.0,Cash,Pending
ORD-288066,BIZ-1039,1,5,2025-10-20,280000.0,28,10000.0,POS,Delivered
ORD-429761,BIZ-1059,4,3,2025-10-28,235200.0,24,9800.0,Cash,Pending
ORD-317221,BIZ-1024,3,3,2025-10-01,189000.0,18,10500.0,Cash,Cancelled
ORD-888795,BIZ-1005,4,4,2025-10-18,126000.0,12,10500.0,Bank Transfer,Cancelled
ORD-960778,BIZ-1057,1,2,2025-10-25,231000.0,22,10500.0,Cash,Cancelled
ORD-180674,BIZ-1051,2,3,2025-10-12,323000.0,34,9500.0,Cash,Delivered
ORD-691353,BIZ-1033,1,2,2025-10-09,310000.0,31,10000.0,POS,Pending
ORD-975194,BIZ-1043,2,4,2025-10-08,168000.0,16,10500.0,POS,Delivered
ORD-809922,BIZ-1020,4,3,2025-10-26,28500.0,3,9500.0,Bank Transfer,Pending
ORD-447843,BIZ-1040,2,5,2025-10-27,370000.0,37,10000.0,POS,Delivered
ORD-875679,BIZ-1010,3,3,2025-10-12,313500.0,33,9500.0,Bank Transfer,Delivered
ORD-822794,BIZ-1024,3,3,2025-10-05,247000.0,26,9500.0,POS,Pending
ORD-625119,BIZ-1014,4,5,2025-10-22,220500.0,21,10500.0,Cash,Delivered
ORD-462659,BIZ-1004,3,5,2025-10-23,137200.0,14,9800.0,POS,Delivered
ORD-558320,BIZ-1030,3,3,2025-10-02,266000.0,28,9500.0,Bank Transfer,Delivered
ORD-179710,BIZ-1045,4,3,2025-10-07,115500.0,11,10500.0,POS,Cancelled
ORD-906360,BIZ-1042,2,5,2025-10-11,409500.0,39,10500.0,POS,Cancelled
ORD-724540,BIZ-1021,3,2,2025-10-19,260000.0,26,10000.0,Bank Transfer,Delivered
ORD-911131,BIZ-1010,3,2,2025-10-12,123500.0,13,9500.0,Bank Transfer,Delivered
ORD-764926,BIZ-1044,1,3,2025-10-10,303800.0,31,9800.0,POS,Cancelled
ORD-572436,BIZ-1018,2,3,2025-10-09,123500.0,13,9500.0,Bank Transfer,Pending
ORD-473095,BIZ-1041,3,2,2025-10-15,266000.0,28,10000.0,Bank Transfer,Cancelled
ORD-493663,BIZ-1054,4,4,2025-10-17,304500.0,29,10500.0,Cash,Cancelled
ORD-812711,BIZ-1051,2,3,2025-10-13,156800.0,16,9800.0,Bank Transfer,Pending
ORD-498535,BIZ-1026,4,3,2025-10-18,9500.0,1,9500.0,Cash,Cancelled
ORD-748665,BIZ-1057,3,3,2025-10-03,380000.0,38,10000.0,Cash,Pending
ORD-358421,BIZ-1040,1,4,2025-10-09,346500.0,33,10500.0,POS,Delivered
ORD-186023,BIZ-1001,3,5,2025-10-22,280000.0,28,10000.0,POS,Pending
ORD-498458,BIZ-1059,4,5,2025-10-09,294500.0,31,9500.0,Cash,Cancelled
ORD-764693,BIZ-1019,1,5,2025-10-22,266000.0,28,9500.0,POS,Delivered
ORD-508548,BIZ-1052,4,2,2025-10-05,310000.0,31,10000.0,POS,Delivered
ORD-211726,BIZ-1028,4,2,2025-10-10,380000.0,38,10000.0,Cash,Cancelled
ORD-423241,BIZ-1051,2,3,2025-10-03,262500.0,25,10500.0,Bank Transfer,Cancelled
ORD-898329,BIZ-1056,3,3,2025-10-14,140000.0,14,10000.0,Bank Transfer,Delivered
ORD-238943,BIZ-1029,4,1,2025-10-09,127400.0,13,9800.0,Cash,Pending
ORD-551914,BIZ-1056,1,4,2025-10-03,196000.0,20,9800.0,Bank Transfer,Pending
ORD-681687,BIZ-1023,1,2,2025-10-14,170000.0,17,10000.0,POS,Delivered
ORD-208310,BIZ-1051,4,4,2025-10-16,50000.0,5,10000.0,POS,Delivered
ORD-471106,BIZ-1053,4,5,2025-10-01,78400.0,8,9800.0,Cash,Pending
ORD-725920,BIZ-1059,1,4,2025-10-17,30000.0,3,10000.0,POS,Delivered
ORD-440189,BIZ-1018,3,4,2025-10-18,304500.0,29,10500.0,POS,Cancelled
ORD-112940,BIZ-1060,3,2,2025-10-26,66500.0,7,9500.0,POS,Delivered
ORD-506637,BIZ-1050,1,5,2025-10-09,140000.0,14,10000.0,POS,Pending
ORD-860053,BIZ-1014,3,2,2025-10-24,346500.0,33,10500.0,POS,Pending
ORD-354533,BIZ-1022,3,2,2025-10-28,215600.0,22,9800.0,Cash,Pending
ORD-277820,BIZ-1035,4,5,2025-10-18,9800.0,1,9800.0,Cash,Cancelled
ORD-277735,BIZ-1058,2,5,2025-10-21,104500.0,11,9500.0,POS,Pending
ORD-415759,BIZ-1023,1,3,2025-10-05,235200.0,24,9800.0,Bank Transfer,Delivered
ORD-253023,BIZ-1021,4,3,2025-10-09,294000.0,28,10500.0,POS,Cancelled
ORD-555791,BIZ-1055,4,2,2025-10-02,228000.0,24,9500.0,Bank Transfer,Cancelled
ORD-414313,BIZ-1002,3,5,2025-10-09,323000.0,34,9500.0,Cash,Pending
ORD-180657,BIZ-1047,3,3,2025-10-15,115500.0,11,10500.0,Bank Transfer,Cancelled
ORD-358568,BIZ-1021,2,1,2025-10-11,95000.0,10,9500.0,Cash,Cancelled
ORD-619886,BIZ-1055,2,5,2025-10-22,360000.0,36,10000.0,Bank Transfer,Pending
ORD-305047,BIZ-1024,4,3,2025-10-18,333200.0,34,9800.0,POS,Delivered
ORD-242071,BIZ-1029,2,3,2025-10-14,367500.0,35,10000.0,Bank Transfer,Pending
ORD-514913,BIZ-1030,2,3,2025-10-10,57000.0,6,9500.0,POS,Cancelled
ORD-750318,BIZ-1023,1,4,2025-10-10,90000.0,9,10000.0,POS,Cancelled
ORD-445549,BIZ-1015,1,4,2025-10-12,200000.0,20,10000.0,Bank Transfer,Cancelled
ORD-551533,BIZ-1013,1,5,2025-10-14,380000.0,38,10000.0,POS,Pending
ORD-782661,BIZ-1017,3,5,2025-10-25,313500.0,33,9500.0,Cash,Cancelled
ORD-242736,BIZ-1033,3,4,2025-10-30,330000.0,33,10000.0,POS,Delivered
ORD-732512,BIZ-1027,3,3,2025-10-10,290000.0,29,10000.0,Cash,Delivered
ORD-310608,BIZ-1004,2,1,2025-10-29,372400.0,38,9800.0,Cash,Cancelled
ORD-286266,BIZ-1027,4,2,2025-10-15,362600.0,37,9800.0,Bank Transfer,Pending
ORD-434640,BIZ-1033,2,3,2025-10-29,333200.0,34,9800.0,Bank Transfer,Delivered
ORD-828716,BIZ-1040,3,4,2025-10-09,294000.0,28,10500.0,Bank Transfer,Pending
ORD-703853,BIZ-1047,1,3,2025-10-19,94500.0,9,10500.0,Bank Transfer,Pending
ORD-441716,BIZ-1028,4,5,2025-10-24,357000.0,34,10500.0,POS,Pending
ORD-956156,BIZ-1007,4,3,2025-10-12,294000.0,28,10500.0,Bank Transfer,Delivered
ORD-482746,BIZ-1059,4,3,2025-10-24,323400.0,33,9800.0,Bank Transfer,Cancelled
ORD-691240,BIZ-1059,1,3,2025-10-04,313500.0,33,9500.0,Cash,Delivered
ORD-672133,BIZ-1031,3,3,2025-10-06,110000.0,11,10000.0,Bank Transfer,Delivered
ORD-904905,BIZ-1051,3,2,2025-10-06,240000.0,24,10000.0,Bank Transfer,Pending
ORD-862538,BIZ-1013,2,5,2025-10-17,200000.0,20,10000.0,Cash,Delivered
ORD-842776,BIZ-1003,4,4,2025-10-14,98000.0,10,9800.0,Cash,Pending
ORD-936433,BIZ-1012,4,4,2025-10-07,137200.0,14,9800.0,Bank Transfer,Cancelled
ORD-826490,BIZ-1060,3,3,2025-10-09,218500.0,23,9500.0,Cash,Cancelled
ORD-988970,BIZ-1059,2,3,2025-10-03,210000.0,20,10500.0,Cash,Cancelled
ORD-529016,BIZ-1023,1,3,2025-10-24,382200.0,39,10000.0,Cash,Cancelled
ORD-245939,BIZ-1014,2,4,2025-10-21,284200.0,29,9800.0,POS,Cancelled
ORD-353777,BIZ-1013,4,2,2025-10-20,420000.0,40,10500.0,Cash,Pending
ORD-261630,BIZ-1051,4,5,2025-10-08,332500.0,35,9500.0,POS,Delivered
ORD-927406,BIZ-1042,2,4,2025-10-22,104500.0,11,9500.0,POS,Cancelled
ORD-570880,BIZ-1044,3,1,2025-10-12,58800.0,6,9800.0,Cash,Cancelled
ORD-602514,BIZ-1031,1,4,2025-10-30,19000.0,2,9500.0,Cash,Delivered
ORD-660324,BIZ-1014,3,5,2025-10-18,168000.0,16,10500.0,Cash,Cancelled
ORD-825309,BIZ-1031,3,5,2025-10-16,31500.0,3,10500.0,Cash,Delivered
ORD-138551,BIZ-1059,2,3,2025-10-13,256500.0,27,9500.0,Cash,Delivered
ORD-476993,BIZ-1007,1,5,2025-10-24,76000.0,8,9500.0,Bank Transfer,Delivered
ORD-951755,BIZ-1040,1,5,2025-10-22,161500.0,17,9500.0,Cash,Cancelled
ORD-769180,BIZ-1008,2,2,2025-10-17,104500.0,11,9500.0,Bank Transfer,Cancelled
ORD-214682,BIZ-1050,4,4,2025-10-28,40000.0,4,10000.0,Cash,Delivered
ORD-789545,BIZ-1058,2,3,2025-10-24,270000.0,27,10000.0,Bank Transfer,Delivered
ORD-274418,BIZ-1037,1,3,2025-10-20,127400.0,13,9800.0,POS,Cancelled
ORD-146448,BIZ-1035,2,4,2025-10-20,237500.0,25,10000.0,Cash,Pending
ORD-776364,BIZ-1059,3,3,2025-10-17,378000.0,36,10500.0,Bank Transfer,Pending
ORD-519029,BIZ-1047,2,4,2025-10-21,142500.0,15,9500.0,Bank Transfer,Cancelled
ORD-447704,BIZ-1035,4,3,2025-10-30,90000.0,9,10000.0,Bank Transfer,Cancelled
ORD-551365,BIZ-1014,1,5,2025-10-29,323400.0,33,9800.0,POS,Delivered
ORD-203396,BIZ-1043,4,4,2025-10-04,168000.0,16,10500.0,Bank Transfer,Pending
ORD-635482,BIZ-1000,1,4,2025-10-08,400000.0,40,10000.0,Bank Transfer,Pending
ORD-685098,BIZ-1028,4,1,2025-10-23,180000.0,18,10000.0,POS,Delivered
ORD-703178,BIZ-1041,3,2,2025-10-18,380000.0,38,10000.0,POS,Cancelled
ORD-492292,BIZ-1019,2,4,2025-10-07,351500.0,37,9500.0,Cash,Cancelled
ORD-909859,BIZ-1036,2,3,2025-10-12,78400.0,8,9800.0,Bank Transfer,Cancelled
ORD-823975,BIZ-1030,2,5,2025-10-21,330000.0,33,10000.0,POS,Pending
ORD-461724,BIZ-1025,2,5,2025-10-16,176400.0,18,9800.0,Bank Transfer,Pending
ORD-606222,BIZ-1041,3,2,2025-10-30,390000.0,39,10000.0,POS,Delivered
ORD-536181,BIZ-1008,3,4,2025-10-04,409500.0,39,10500.0,POS,Delivered
ORD-190025,BIZ-1027,4,4,2025-10-28,283500.0,27,10500.0,POS,Cancelled
ORD-865618,BIZ-1036,4,4,2025-10-04,47500.0,5,9500.0,Cash,Pending
ORD-427040,BIZ-1039,4,2,2025-10-05,390000.0,39,10000.0,POS,Delivered
ORD-922366,BIZ-1004,2,2,2025-10-11,84000.0,8,10500.0,Cash,Delivered
ORD-606384,BIZ-1037,2,5,2025-10-07,142500.0,15,10000.0,Bank Transfer,Delivered
ORD-202365,BIZ-1058,1,2,2025-10-11,400000.0,40,10000.0,Cash,Pending
ORD-830609,BIZ-1010,4,2,2025-10-14,30000.0,3,10000.0,Bank Transfer,Delivered
ORD-170437,BIZ-1040,2,3,2025-10-14,247000.0,26,9500.0,Bank Transfer,Cancelled
ORD-949541,BIZ-1059,3,2,2025-10-10,127400.0,13,9800.0,POS,Delivered
ORD-123682,BIZ-1047,1,5,2025-10-22,90000.0,9,10000.0,Bank Transfer,Cancelled
ORD-779445,BIZ-1015,4,4,2025-10-26,20000.0,2,10000.0,Cash,Cancelled
ORD-938913,BIZ-1004,4,3,2025-10-04,40000.0,4,10000.0,Cash,Delivered
ORD-876459,BIZ-1054,4,5,2025-10-05,357000.0,34,10500.0,POS,Delivered
ORD-282927,BIZ-1030,2,3,2025-10-08,142500.0,15,9500.0,POS,Pending
ORD-447067,BIZ-1032,4,2,2025-10-17,199500.0,21,9500.0,Cash,Delivered
ORD-584498,BIZ-1001,1,3,2025-10-17,351500.0,37,9500.0,Bank Transfer,Delivered
ORD-524723,BIZ-1007,2,5,2025-10-07,127400.0,13,9800.0,Bank Transfer,Cancelled
ORD-295440,BIZ-1024,4,3,2025-10-19,66500.0,7,9500.0,Bank Transfer,Cancelled
ORD-553125,BIZ-1004,1,1,2025-10-20,220000.0,22,10000.0,Cash,Delivered
ORD-873207,BIZ-1021,2,2,2025-10-12,209000.0,22,9500.0,Bank Transfer,Cancelled
ORD-306909,BIZ-1037,3,3,2025-10-19,420000.0,40,10500.0,POS,Delivered
ORD-550418,BIZ-1018,3,3,2025-10-14,57000.0,6,9500.0,Cash,Cancelled
ORD-838968,BIZ-1042,3,3,2025-10-12,49000.0,5,9800.0,Bank Transfer,Pending
ORD-391865,BIZ-1013,3,4,2025-10-07,420000.0,40,10500.0,POS,Delivered
ORD-948014,BIZ-1015,2,3,2025-10-23,342000.0,36,9500.0,Cash,Delivered
ORD-705393,BIZ-1051,1,4,2025-10-24,420000.0,40,10500.0,Cash,Pending
ORD-662968,BIZ-1013,3,5,2025-10-04,315000.0,30,10500.0,POS,Cancelled
ORD-441819,BIZ-1018,2,2,2025-10-06,21000.0,2,10500.0,Bank Transfer,Delivered
ORD-219490,BIZ-1040,1,2,2025-10-06,9500.0,1,9500.0,POS,Cancelled
ORD-613261,BIZ-1037,4,3,2025-10-08,170000.0,17,10000.0,POS,Cancelled
ORD-770153,BIZ-1012,1,2,2025-10-16,284200.0,29,9800.0,Bank Transfer,Delivered
ORD-507517,BIZ-1013,4,5,2025-10-10,90000.0,9,10000.0,Cash,Cancelled
ORD-715519,BIZ-1044,1,3,2025-10-19,343000.0,35,9800.0,Cash,Cancelled
ORD-469082,BIZ-1053,2,4,2025-10-04,220000.0,22,10000.0,POS,Cancelled
ORD-747351,BIZ-1025,1,4,2025-10-26,95000.0,10,9500.0,Cash,Pending
ORD-806309,BIZ-1046,1,4,2025-10-06,127400.0,13,9800.0,Cash,Delivered
ORD-411893,BIZ-1045,2,5,2025-10-22,325500.0,31,10500.0,POS,Pending
ORD-718836,BIZ-1046,1,4,2025-10-28,270000.0,27,10000.0,Cash,Delivered
ORD-240454,BIZ-1030,3,2,2025-10-03,313600.0,32,9800.0,POS,Delivered
ORD-350161,BIZ-1049,1,3,2025-10-10,294000.0,30,9800.0,POS,Pending
ORD-291936,BIZ-1033,4,2,2025-10-10,245000.0,25,9800.0,Bank Transfer,Pending
ORD-248225,BIZ-1048,2,4,2025-10-12,9500.0,1,9500.0,POS,Delivered
ORD-538555,BIZ-1016,4,2,2025-10-16,100000.0,10,10000.0,POS,Cancelled
ORD-702727,BIZ-1012,3,1,2025-10-18,228000.0,24,9500.0,Bank Transfer,Pending
ORD-294776,BIZ-1003,2,2,2025-10-12,117600.0,12,9800.0,Cash,Cancelled
ORD-663483,BIZ-1040,1,4,2025-10-15,156800.0,16,9800.0,Bank Transfer,Pending
ORD-776604,BIZ-1044,1,3,2025-10-21,66500.0,7,9500.0,POS,Delivered
ORD-281649,BIZ-1053,2,3,2025-10-28,215600.0,22,9800.0,Bank Transfer,Pending
ORD-613426,BIZ-1039,4,4,2025-10-17,235200.0,24,9800.0,Bank Transfer,Delivered
ORD-296187,BIZ-1047,1,3,2025-10-09,88200.0,9,10000.0,POS,Pending
ORD-572908,BIZ-1025,1,4,2025-10-10,220500.0,21,10500.0,POS,Cancelled
ORD-476479,BIZ-1003,1,5,2025-10-19,130000.0,13,10000.0,Bank Transfer,Delivered
ORD-608149,BIZ-1022,4,2,2025-10-29,176400.0,18,9800.0,POS,Delivered
ORD-954815,BIZ-1054,1,3,2025-10-05,294500.0,31,10000.0,POS,Cancelled
ORD-688861,BIZ-1033,4,2,2025-10-12,252000.0,24,10000.0,Cash,Cancelled
ORD-619013,BIZ-1048,4,3,2025-10-16,252000.0,24,10500.0,Cash,Cancelled
ORD-615611,BIZ-1029,1,2,2025-10-13,247000.0,26,9500.0,Bank Transfer,Pending
ORD-980690,BIZ-1029,1,5,2025-10-13,168000.0,16,10500.0,Cash,Pending
ORD-275377,BIZ-1013,2,5,2025-10-14,362600.0,37,9800.0,POS,Delivered
ORD-132359,BIZ-1038,2,3,2025-10-03,85500.0,9,9500.0,POS,Pending
ORD-331241,BIZ-1015,4,5,2025-10-24,142500.0,15,9500.0,Cash,Pending
ORD-388204,BIZ-1055,4,5,2025-10-09,315000.0,30,10500.0,Cash,Pending
ORD-402692,BIZ-1036,3,1,2025-10-07,189000.0,18,10500.0,Cash,Delivered
ORD-579536,BIZ-1026,2,4,2025-10-06,161500.0,17,9500.0,Cash,Cancelled
ORD-910074,BIZ-1024,2,2,2025-10-17,313500.0,33,9500.0,Bank Transfer,Delivered
ORD-676429,BIZ-1028,3,2,2025-10-23,50000.0,5,10000.0,Cash,Delivered
ORD-700534,BIZ-1006,2,5,2025-10-16,220000.0,22,10000.0,Bank Transfer,Cancelled
ORD-912764,BIZ-1045,2,4,2025-10-04,382200.0,39,10000.0,Cash,Pending
ORD-484682,BIZ-1057,4,4,2025-10-17,241500.0,23,10500.0,Cash,Cancelled
ORD-893547,BIZ-1005,4,2,2025-10-17,323400.0,33,9800.0,Bank Transfer,Cancelled
ORD-853905,BIZ-1013,1,3,2025-10-02,147000.0,14,10500.0,POS,Pending
ORD-329157,BIZ-1000,2,2,2025-10-14,209000.0,22,9500.0,Cash,Cancelled
ORD-207391,BIZ-1028,4,3,2025-10-30,264600.0,27,9800.0,POS,Delivered
ORD-785424,BIZ-1013,1,5,2025-10-23,235200.0,24,9800.0,POS,Delivered
ORD-412170,BIZ-1041,2,2,2025-10-23,320000.0,32,10000.0,Cash,Pending
ORD-133796,BIZ-1046,2,4,2025-10-27,260000.0,26,10000.0,POS,Delivered
ORD-465509,BIZ-1048,2,3,2025-10-14,88200.0,9,10000.0,Cash,Delivered
ORD-191208,BIZ-1054,4,2,2025-10-26,247000.0,26,9500.0,Cash,Delivered
ORD-223088,BIZ-1018,2,4,2025-10-14,231000.0,22,10500.0,Bank Transfer,Delivered
ORD-348455,BIZ-1030,3,3,2025-10-24,352800.0,36,10000.0,Bank Transfer,Delivered
ORD-873443,BIZ-1028,4,5,2025-10-07,123500.0,13,9500.0,Bank Transfer,Delivered
ORD-467663,BIZ-1032,4,4,2025-10-18,180500.0,19,9500.0,Cash,Cancelled
ORD-739905,BIZ-1058,2,3,2025-10-26,9800.0,1,9800.0,Cash,Delivered
ORD-274044,BIZ-1048,4,3,2025-10-19,78400.0,8,9800.0,POS,Delivered
ORD-922974,BIZ-1051,1,1,2025-10-19,245000.0,25,9800.0,Cash,Pending
ORD-316995,BIZ-1052,2,2,2025-10-07,303800.0,31,9800.0,POS,Cancelled
ORD-697766,BIZ-1001,1,4,2025-10-25,300000.0,30,10000.0,Bank Transfer,Pending
ORD-394739,BIZ-1006,1,5,2025-10-11,52500.0,5,10500.0,POS,Pending
ORD-276556,BIZ-1039,3,4,2025-10-18,315000.0,30,10500.0,Cash,Cancelled
ORD-838253,BIZ-1018,2,3,2025-10-10,300000.0,30,10000.0,POS,Delivered
ORD-700556,BIZ-1012,1,3,2025-10-09,264600.0,27,9800.0,Cash,Pending
ORD-999695,BIZ-1054,4,4,2025-10-09,114000.0,12,9500.0,Bank Transfer,Delivered
ORD-812296,BIZ-1004,3,2,2025-10-16,180000.0,18,10000.0,Cash,Pending
ORD-242175,BIZ-1048,2,4,2025-10-25,342000.0,36,9500.0,Bank Transfer,Cancelled
ORD-923856,BIZ-1021,4,2,2025-10-29,220500.0,21,10500.0,Cash,Delivered
ORD-162165,BIZ-1039,4,4,2025-10-13,313500.0,33,9500.0,Bank Transfer,Cancelled
ORD-787757,BIZ-1017,2,3,2025-10-30,315000.0,30,10500.0,Bank Transfer,Pending
ORD-239136,BIZ-1013,2,4,2025-10-04,28500.0,3,9500.0,POS,Delivered
ORD-845951,BIZ-1052,4,3,2025-10-08,220500.0,21,10500.0,Bank Transfer,Delivered
ORD-359579,BIZ-1026,4,2,2025-10-10,352800.0,36,9800.0,Cash,Pending
ORD-809083,BIZ-1054,3,4,2025-10-23,107800.0,11,9800.0,Bank Transfer,Pending
ORD-249077,BIZ-1037,1,4,2025-10-12,84000.0,8,10500.0,POS,Delivered
ORD-381770,BIZ-1021,4,5,2025-10-18,176400.0,18,9800.0,Bank Transfer,Delivered
ORD-493396,BIZ-1038,4,4,2025-10-19,29400.0,3,9800.0,POS,Cancelled
ORD-764406,BIZ-1051,2,3,2025-10-14,73500.0,7,10500.0,Bank Transfer,Cancelled
ORD-906233,BIZ-1051,4,2,2025-10-24,9500.0,1,9500.0,Bank Transfer,Pending
ORD-640659,BIZ-1027,3,4,2025-10-03,156800.0,16,9800.0,Cash,Delivered
ORD-828449,BIZ-1047,1,4,2025-10-23,10000.0,1,10000.0,Bank Transfer,Delivered
ORD-486999,BIZ-1025,3,1,2025-10-29,107800.0,11,9800.0,POS,Delivered
ORD-611751,BIZ-1039,1,2,2025-10-14,210000.0,21,10000.0,POS,Pending
ORD-102593,BIZ-1052,1,1,2025-10-10,266000.0,28,9500.0,Bank Transfer,Pending
ORD-988319,BIZ-1050,3,3,2025-10-27,205800.0,21,9800.0,POS,Pending
ORD-866437,BIZ-1014,1,3,2025-10-22,10500.0,1,10500.0,Bank Transfer,Delivered
ORD-765678,BIZ-1014,3,4,2025-10-30,180000.0,18,10000.0,Bank Transfer,Pending
ORD-475623,BIZ-1007,3,2,2025-10-20,210000.0,20,10500.0,Cash,Delivered
ORD-934328,BIZ-1041,4,1,2025-10-26,390000.0,39,10000.0,Cash,Delivered
ORD-328411,BIZ-1047,3,5,2025-10-17,220500.0,21,10500.0,Bank Transfer,Cancelled
ORD-964915,BIZ-1004,4,2,2025-10-30,399000.0,38,10500.0,POS,Cancelled
ORD-381581,BIZ-1046,3,4,2025-10-07,9800.0,1,9800.0,Cash,Delivered
ORD-397368,BIZ-1060,3,4,2025-10-10,274400.0,28,9800.0,Bank Transfer,Pending
ORD-706007,BIZ-1020,1,2,2025-10-11,320000.0,32,10000.0,Cash,Delivered
ORD-993829,BIZ-1030,4,5,2025-10-04,29400.0,3,9800.0,Bank Transfer,Pending
ORD-460437,BIZ-1038,4,5,2025-10-15,199500.0,21,9500.0,Bank Transfer,Delivered
ORD-899281,BIZ-1004,1,2,2025-10-27,220000.0,22,10000.0,POS,Delivered
ORD-204411,BIZ-1053,4,5,2025-10-02,156800.0,16,9800.0,Bank Transfer,Pending
ORD-977345,BIZ-1045,4,4,2025-10-19,9500.0,1,9500.0,Bank Transfer,Delivered
ORD-230272,BIZ-1012,1,4,2025-10-14,98000.0,10,9800.0,Bank Transfer,Cancelled
ORD-265657,BIZ-1034,1,4,2025-10-28,352800.0,36,9800.0,Cash,Cancelled
ORD-100708,BIZ-1012,1,2,2025-10-14,300000.0,30,10000.0,Bank Transfer,Pending
ORD-548580,BIZ-1028,2,5,2025-10-30,117600.0,12,9800.0,POS,Pending
ORD-822040,BIZ-1013,4,4,2025-10-07,130000.0,13,10000.0,Cash,Pending
ORD-781571,BIZ-1013,4,3,2025-10-28,245000.0,25,9800.0,Cash,Cancelled
ORD-387330,BIZ-1028,1,3,2025-10-10,420000.0,40,10500.0,Bank Transfer,Pending
ORD-477943,BIZ-1009,2,2,2025-10-03,266000.0,28,9500.0,POS,Cancelled
ORD-489906,BIZ-1060,4,3,2025-10-08,120000.0,12,10000.0,Cash,Pending
ORD-780432,BIZ-1033,4,4,2025-10-20,199500.0,19,10500.0,Cash,Delivered
ORD-515594,BIZ-1049,1,2,2025-10-05,303800.0,31,9800.0,Bank Transfer,Delivered
ORD-861253,BIZ-1007,4,3,2025-10-19,330000.0,33,10000.0,Cash,Pending
ORD-345517,BIZ-1017,4,5,2025-10-21,252000.0,24,10500.0,POS,Cancelled
ORD-195629,BIZ-1055,3,4,2025-10-13,52500.0,5,10500.0,Cash,Cancelled
ORD-101139,BIZ-1055,4,5,2025-10-22,107800.0,11,10000.0,POS,Pending
ORD-181724,BIZ-1035,2,4,2025-10-07,346500.0,33,10500.0,POS,Pending
ORD-337178,BIZ-1028,1,3,2025-10-04,274400.0,28,9800.0,Bank Transfer,Pending
ORD-566686,BIZ-1033,2,1,2025-10-16,19600.0,2,9800.0,POS,Delivered
ORD-829386,BIZ-1055,1,4,2025-10-01,166600.0,17,9800.0,Bank Transfer,Delivered
ORD-226451,BIZ-1049,3,2,2025-10-11,262500.0,25,10500.0,Cash,Delivered
ORD-542828,BIZ-1018,2,3,2025-10-30,280000.0,28,10000.0,POS,Pending
ORD-600905,BIZ-1045,3,5,2025-10-21,256500.0,27,9500.0,Bank Transfer,Pending
ORD-501677,BIZ-1046,2,4,2025-10-03,147000.0,14,10500.0,Bank Transfer,Pending
ORD-945106,BIZ-1000,3,3,2025-10-03,9500.0,1,9500.0,POS,Pending
ORD-428572,BIZ-1033,1,2,2025-10-04,199500.0,19,10500.0,Cash,Delivered
